Date,Account,classification,Daily_PnL,Trade_Count,Win_Rate,Avg_Trade_Size,Avg_Leverage,Leverage Segment,Frequency Segment,Performance Segment
2025-03-21,0x8477e447846c758f5a675856001ea72298fd9cb5,Fear,0.0,2,0.0,443.555,0.0,Low,Infrequent,Loser
2025-03-21,0xb899e522b5715391ae1d4f137653e7906c5e2115,Fear,829.63013,28,0.5,55552.7575,-4.892638571428571,Low,Infrequent,Winner
2025-03-21,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Fear,4866.15672,550,0.5072727272727273,1152.8391272727274,5140.511308358655,High,Frequent,Winner
2025-03-22,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,132.087931,17,0.5294117647058824,559.405294117647,2902.3596982464705,High,Infrequent,Winner
2025-03-22,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Fear,-1184.046158,11,0.0,340.78363636363633,3151.4817488181816,High,Infrequent,Loser
2025-03-22,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,Fear,4350.379248,53,1.0,1308.6299999999999,1894.6635849056604,High,Frequent,Winner
2025-03-22,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Fear,58.007635,24,1.0,12502.583333333334,2.0046279166666667,Low,Infrequent,Winner
2025-03-22,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Fear,4462.921835,63,0.9682539682539683,968.4492063492064,-354276.07301587303,Low,Frequent,Winner
2025-03-22,0x8170715b3b381dffb7062c0298972d4727a0a63b,Fear,3082.76165,19,1.0,526.312105263158,-782376.2999999999,Low,Infrequent,Winner
2025-03-22,0x8477e447846c758f5a675856001ea72298fd9cb5,Fear,-41.40918,4,0.0,287.38,-156.675,Low,Infrequent,Loser
2025-03-22,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Fear,1637.832293,344,0.2558139534883721,1502.8190988372094,-5463.09435015407,Low,Frequent,Winner
2025-03-23,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,79.086899,14,0.9285714285714286,840.6328571428572,2833.1035714285713,High,Infrequent,Winner
2025-03-23,0x2c229d22b100a7beb69122eed721cee9b24011dd,Fear,514.5145660000001,15,0.6,919.33,344.0,High,Infrequent,Winner
2025-03-23,0x39cef799f8b69da1995852eea189df24eb5cae3c,Fear,4988.749429,93,0.5591397849462365,4121.473548387096,-319543.2817204301,Low,Frequent,Winner
2025-03-23,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Fear,0.0,2,0.0,374.475,-38689.0,Low,Infrequent,Loser
2025-03-23,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,Fear,2897.148962,76,0.34210526315789475,3986.6614473684212,2283.063157894737,High,Frequent,Winner
2025-03-23,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Fear,134.82844,10,0.9,4013.454,0.174171,Low,Infrequent,Winner
2025-03-23,0x8170715b3b381dffb7062c0298972d4727a0a63b,Fear,3464.777168,2,1.0,4999.96,-769516.95,Low,Infrequent,Winner
2025-03-23,0x8477e447846c758f5a675856001ea72298fd9cb5,Fear,178.247768,37,0.2972972972972973,554.7635135135135,-1570.7241918918917,Low,Frequent,Winner
2025-03-23,0xb899e522b5715391ae1d4f137653e7906c5e2115,Fear,907.21938,20,0.3,81858.2115,-5.2869375,Low,Infrequent,Winner
2025-03-23,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Fear,882.848973,178,0.10112359550561797,972.4924719101124,2999.890426858651,High,Frequent,Winner
2025-03-24,0x083384f897ee0f19899168e3b1bec365f52a9012,Neutral,40200.0,5,0.8,79640.0,-397.66945999999996,Low,Infrequent,Winner
2025-03-24,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,808.135252,45,0.6888888888888889,1334.7422222222222,867.9317733333332,High,Frequent,Winner
2025-03-24,0x39cef799f8b69da1995852eea189df24eb5cae3c,Neutral,3896.627832,20,1.0,1703.6174999999998,989.1524999999999,High,Infrequent,Winner
2025-03-24,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Neutral,-216.431703,25,0.4,545.196,-208.78439903999998,Low,Infrequent,Loser
2025-03-24,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,Neutral,48946.705539,185,1.0,6360.884432432433,7792.358486486487,High,Frequent,Winner
2025-03-24,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Neutral,0.0,14,0.0,4285.6335714285715,-0.25026,Low,Infrequent,Loser
2025-03-24,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Neutral,80.95313,26,0.8461538461538461,179.39076923076925,-3700.542307692308,Low,Infrequent,Winner
2025-03-24,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,Neutral,-869.145978,2,0.0,8449.470000000001,557.68060915,High,Infrequent,Loser
2025-03-24,0x8170715b3b381dffb7062c0298972d4727a0a63b,Neutral,2838.532396,47,0.8723404255319149,2021.1748936170213,-143942.89489361702,Low,Frequent,Winner
2025-03-24,0x8477e447846c758f5a675856001ea72298fd9cb5,Neutral,0.0,78,0.0,559.9092307692307,-18516.196025641028,Low,Frequent,Loser
2025-03-24,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,Neutral,5070.619785,23,0.7391304347826086,15004.912173913042,0.5439927928695653,Low,Infrequent,Winner
2025-03-24,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Neutral,0.0,57,0.0,1314.4001754385965,-1880.1799999999998,Low,Frequent,Loser
2025-03-24,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Neutral,7122.965048,500,0.604,1389.18776,156.04130402728,High,Frequent,Winner
2025-03-25,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,417.38885700000003,33,0.36363636363636365,530.670303030303,4608.743586445455,High,Frequent,Winner
2025-03-25,0x2c229d22b100a7beb69122eed721cee9b24011dd,Neutral,-3323.090682,211,0.018957345971563982,2000.0732701421803,191964.97156398103,High,Frequent,Loser
2025-03-25,0x39cef799f8b69da1995852eea189df24eb5cae3c,Neutral,0.0,1,0.0,100176.1,0.0,Low,Infrequent,Loser
2025-03-25,0x420ab45e0bd8863569a5efbb9c05d91f40624641,Neutral,0.0,11,0.0,9047.907272727272,-255.48636363636362,Low,Infrequent,Loser
2025-03-25,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Neutral,87.95347999999998,3,0.3333333333333333,377.80999999999995,17029.583333333332,High,Infrequent,Winner
2025-03-25,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,Neutral,30531.101000000002,50,1.0,12797.315200000001,1798.1352,High,Frequent,Winner
2025-03-25,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Neutral,217.47456799999998,9,0.5555555555555556,13309.063333333334,-0.24223666666666668,Low,Infrequent,Winner
2025-03-25,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Neutral,520.971268,29,0.896551724137931,2614.2506896551727,-3731.962068965517,Low,Frequent,Winner
2025-03-25,0x8170715b3b381dffb7062c0298972d4727a0a63b,Neutral,2164.09548,6,1.0,6666.248333333334,542.1966666666666,High,Infrequent,Winner
2025-03-25,0x8477e447846c758f5a675856001ea72298fd9cb5,Neutral,994.196069,36,0.6944444444444444,1272.072777777778,-27959.332996388886,Low,Frequent,Winner
2025-03-25,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,Neutral,0.0,1,0.0,87100.0,0.0,Low,Infrequent,Loser
2025-03-25,0xb899e522b5715391ae1d4f137653e7906c5e2115,Neutral,-836.051084,95,0.23157894736842105,35299.146315789476,-4.610148842105263,Low,Frequent,Loser
2025-03-25,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Neutral,1256.867824,306,0.4411764705882353,1210.40545751634,4505.948640781667,High,Frequent,Winner
2025-03-26,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,379.04079,35,0.45714285714285713,637.0742857142857,7261.841683137142,High,Frequent,Winner
2025-03-26,0x2c229d22b100a7beb69122eed721cee9b24011dd,Neutral,2323.99174,65,0.7538461538461538,1894.7783076923076,983399.1846153847,High,Frequent,Winner
2025-03-26,0x39cef799f8b69da1995852eea189df24eb5cae3c,Neutral,3782.33025,28,1.0,2294.2153571428576,-496775.03214285715,Low,Infrequent,Winner
2025-03-26,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Neutral,69.285,3,0.3333333333333333,749.9666666666667,-12583.055973,Low,Infrequent,Winner
2025-03-26,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,Neutral,9261.449882,140,0.6071428571428571,4924.3603571428575,9795.7585,High,Frequent,Winner
2025-03-26,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Neutral,980.433384,10,0.6,20075.693,0.259561,Low,Infrequent,Winner
2025-03-26,0x6d6a4b953f202f8df5bed40692e7fd865318264a,Neutral,413.304033,18,0.1111111111111111,875.7783333333333,134.27184381277777,High,Infrequent,Winner
2025-03-26,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Neutral,96.945218,79,0.31645569620253167,1384.9248101265823,-1963.5139240506326,Low,Frequent,Winner
2025-03-26,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,Neutral,0.0,3,0.0,5632.456666666668,522.9833062333333,High,Infrequent,Loser
2025-03-26,0x8170715b3b381dffb7062c0298972d4727a0a63b,Neutral,619.572648,1,1.0,9998.76,363.09,High,Infrequent,Winner
2025-03-26,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,Neutral,0.0,1,0.0,1134.46,5403.258203,High,Infrequent,Loser
2025-03-26,0x8477e447846c758f5a675856001ea72298fd9cb5,Neutral,27.5033,9,0.1111111111111111,744.4566666666666,-424123.2444444445,Low,Infrequent,Winner
2025-03-26,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,Neutral,2087.063794,27,0.1111111111111111,16199.963333333333,0.3478737037037037,Low,Infrequent,Winner
2025-03-26,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Neutral,2597.947325,38,1.0,1903.2236842105262,-2257.4623684210524,Low,Frequent,Winner
2025-03-26,0xb899e522b5715391ae1d4f137653e7906c5e2115,Neutral,-774.039828,91,0.0,10956.067912087912,2047.6185714285716,High,Frequent,Loser
2025-03-26,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Neutral,0.0,3,0.0,32793.78333333333,3454.8336613333336,High,Infrequent,Loser
2025-03-26,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Neutral,-6062.660109,2551,0.2297138377107017,1854.422602900823,4785.826359366319,High,Frequent,Loser
2025-03-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,-133.035992,38,0.15789473684210525,1857.9734210526317,3091.917362868421,High,Frequent,Loser
2025-03-27,0x39cef799f8b69da1995852eea189df24eb5cae3c,Fear,6504.316844999999,178,0.16853932584269662,1543.4331460674157,-489873.3146067416,Low,Frequent,Winner
2025-03-27,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Fear,4329.319769,40,0.4,19609.212,1.4552957499999999,Low,Frequent,Winner
2025-03-27,0x513b8629fe877bb581bf244e326a047b249c4ff1,Fear,0.0,77,0.0,2064.410909090909,3270.9027272727276,High,Frequent,Loser
2025-03-27,0x6d6a4b953f202f8df5bed40692e7fd865318264a,Fear,154.257092,23,0.6521739130434783,550.3630434782609,112.28007831608697,High,Infrequent,Winner
2025-03-27,0x8170715b3b381dffb7062c0298972d4727a0a63b,Fear,26714.79759,64,0.96875,1071.89515625,-700603.99375,Low,Frequent,Winner
2025-03-27,0x8477e447846c758f5a675856001ea72298fd9cb5,Fear,195.60777199999998,40,0.35,1138.75375,-14133.5575,Low,Frequent,Winner
2025-03-27,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,Fear,894.0,21,0.2857142857142857,16543.90380952381,0.40725761904761903,Low,Infrequent,Winner
2025-03-27,0xbaaaf6571ab7d571043ff1e313a9609a10637864,Fear,18422.612928,147,0.19727891156462585,5352.478163265307,14214.468367346939,High,Frequent,Winner
2025-03-27,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Fear,0.0,21,0.0,24814.283809523808,5.004548571428571,Low,Infrequent,Loser
2025-03-27,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Fear,1743.483217,136,0.6176470588235294,1246.1119852941176,-793.4171740992648,Low,Frequent,Winner
2025-03-28,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,Fear,0.0,42,0.0,1460.115,1987.5384562457143,High,Frequent,Loser
2025-03-28,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,-21.766132,41,0.024390243902439025,876.1812195121952,1362.7629195121951,High,Frequent,Loser
2025-03-28,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Fear,0.0,10,0.0,19998.763,0.7022999999999999,Low,Infrequent,Loser
2025-03-28,0x513b8629fe877bb581bf244e326a047b249c4ff1,Fear,1470.407794,84,1.0,1909.8789285714283,7303.450595238095,High,Frequent,Winner
2025-03-28,0x6d6a4b953f202f8df5bed40692e7fd865318264a,Fear,0.0,12,0.0,227.225,3.784676135833333,Low,Infrequent,Loser
2025-03-28,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,Fear,1130.350383,6,1.0,3004.626666666667,787.9505368666668,High,Infrequent,Winner
2025-03-28,0x8170715b3b381dffb7062c0298972d4727a0a63b,Fear,13956.614828,29,1.0,1137.9037931034482,-622392.0379310346,Low,Frequent,Winner
2025-03-28,0x8477e447846c758f5a675856001ea72298fd9cb5,Fear,1617.77036,37,0.6756756756756757,1225.1743243243243,-94577.47837837838,Low,Frequent,Winner
2025-03-28,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,Fear,1342.0,54,0.07407407407407407,6430.7037037037035,0.47479592592592595,Low,Frequent,Winner
2025-03-28,0xbaaaf6571ab7d571043ff1e313a9609a10637864,Fear,0.0,167,0.0,1783.29622754491,9293.323353293414,High,Frequent,Loser
2025-03-28,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Fear,1841.802102,246,0.3333333333333333,1143.3873983739836,1002.3246802181301,High,Frequent,Winner
2025-03-29,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,Fear,-5018.466447,97,0.0,580.479381443299,2211.6130708789688,High,Frequent,Loser
2025-03-29,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,28.499012000000004,15,0.3333333333333333,468.65066666666667,1058.5240000000001,High,Infrequent,Winner
2025-03-29,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,Fear,314.6728,23,0.13043478260869565,15232.22,3182.7177091304347,High,Infrequent,Winner
2025-03-29,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Fear,0.0,8,0.0,27499.309999999998,3.22974625,Low,Infrequent,Loser
2025-03-29,0x6d6a4b953f202f8df5bed40692e7fd865318264a,Fear,0.0,7,0.0,221.41285714285712,6.085965909571429,Low,Infrequent,Loser
2025-03-29,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Fear,133.123947,83,0.7951807228915663,507.97253012048196,377937.421686747,High,Frequent,Winner
2025-03-29,0x8170715b3b381dffb7062c0298972d4727a0a63b,Fear,19573.830158,86,0.5116279069767442,1162.7798837209302,-283422.8385889535,Low,Frequent,Winner
2025-03-29,0x8477e447846c758f5a675856001ea72298fd9cb5,Fear,7.57416,10,0.2,721.253,-1328.34593,Low,Infrequent,Winner
2025-03-29,0xbaaaf6571ab7d571043ff1e313a9609a10637864,Fear,720.749699,600,0.41,2584.3467833333334,69702.70158333334,High,Frequent,Winner
2025-03-29,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Fear,-3661.1103980000003,965,0.31917098445595854,1381.2940414507773,13512.577535008188,High,Frequent,Loser
2025-03-30,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,-743.288757,44,0.022727272727272728,726.7522727272727,24315.770336638638,High,Frequent,Loser
2025-03-30,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Fear,0.0,3,0.0,250.07333333333335,3035.950666666666,High,Infrequent,Loser
2025-03-30,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,Fear,5362.529222,21,1.0,12161.259047619047,12008.35415095238,High,Infrequent,Winner
2025-03-30,0x6d6a4b953f202f8df5bed40692e7fd865318264a,Fear,3.492534,6,0.16666666666666666,276.01,7.227425289333333,High,Infrequent,Winner
2025-03-30,0x8170715b3b381dffb7062c0298972d4727a0a63b,Fear,9683.820194,31,0.4838709677419355,2259.391935483871,-252849.53677419355,Low,Frequent,Winner
2025-03-30,0x8477e447846c758f5a675856001ea72298fd9cb5,Fear,267.13403800000003,8,0.75,681.61,-10084.5723625,Low,Infrequent,Winner
2025-03-30,0xb899e522b5715391ae1d4f137653e7906c5e2115,Fear,685.277142,48,0.5,27852.182083333333,3.472952083333333,Low,Frequent,Winner
2025-03-30,0xbaaaf6571ab7d571043ff1e313a9609a10637864,Fear,0.0,354,0.0,3000.0830508474573,148291.66762711864,High,Frequent,Loser
2025-03-30,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Fear,536.150767,53,0.49056603773584906,1635.4145283018868,1388.125283018868,High,Frequent,Winner
2025-03-31,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,Fear,716.143949,155,0.535483870967742,730.8744516129032,2225.460494764258,High,Frequent,Winner
2025-03-31,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,3.5652170000000005,52,0.1346153846153846,375.1351923076923,339427.8450390452,High,Frequent,Winner
2025-03-31,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Fear,798.187528,16,0.3125,471.555,-6528.88009375,Low,Infrequent,Winner
2025-03-31,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,Fear,4750.8109939999995,47,0.5531914893617021,9463.05744680851,21763.872793404254,High,Frequent,Winner
2025-03-31,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Fear,2112.5276,40,0.55,18052.58175,2.5217675,Low,Frequent,Winner
2025-03-31,0x6d6a4b953f202f8df5bed40692e7fd865318264a,Fear,0.0,1,0.0,149.99,0.0,Low,Infrequent,Loser
2025-03-31,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Fear,1239.24045,52,0.9807692307692307,952.425,3109.3653846153848,High,Frequent,Winner
2025-03-31,0x8170715b3b381dffb7062c0298972d4727a0a63b,Fear,5544.028638,8,0.75,4999.98625,-368212.67187874997,Low,Infrequent,Winner
2025-03-31,0x8477e447846c758f5a675856001ea72298fd9cb5,Fear,92.902727,7,0.42857142857142855,510.28000000000003,-1064.5571428571427,Low,Infrequent,Winner
2025-03-31,0xbaaaf6571ab7d571043ff1e313a9609a10637864,Fear,0.0,33,0.0,8569.022424242425,196196.49484848484,High,Frequent,Loser
2025-03-31,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Fear,-8320.5,3,0.0,138666.66666666666,8.774506666666667,High,Infrequent,Loser
2025-03-31,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Fear,41.27745400000002,81,0.691358024691358,809.165061728395,1357.6414062098765,High,Frequent,Winner
2025-04-01,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,768.351892,41,0.6585365853658537,422.4107317073171,297437.32734536583,High,Frequent,Winner
2025-04-01,0x2c229d22b100a7beb69122eed721cee9b24011dd,Fear,1334.414834,9,0.4444444444444444,1193.0444444444445,59.29333333333333,High,Infrequent,Winner
2025-04-01,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Fear,-680.287463,19,0.3157894736842105,247.43947368421055,-2574.578802105263,Low,Infrequent,Loser
2025-04-01,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Fear,1402.082488,20,0.4,7070.317,0.4140245,Low,Infrequent,Winner
2025-04-01,0x513b8629fe877bb581bf244e326a047b249c4ff1,Fear,0.0,13,0.0,13807.81,8032.232307692307,High,Infrequent,Loser
2025-04-01,0x6d6a4b953f202f8df5bed40692e7fd865318264a,Fear,132.71954399999998,14,0.2857142857142857,1954.3107142857145,-301.39946357142856,Low,Infrequent,Winner
2025-04-01,0x8170715b3b381dffb7062c0298972d4727a0a63b,Fear,4004.50286,13,0.9230769230769231,9495.466153846153,-36304.105725384616,Low,Infrequent,Winner
2025-04-01,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Fear,-9311.892185,28,0.0,5608.603928571429,-57521.90357142857,Low,Infrequent,Loser
2025-04-01,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Fear,147.445788,35,0.7714285714285715,1226.783142857143,-210.30285714285714,Low,Frequent,Winner
2025-04-02,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,669.381363,70,0.6,414.13428571428574,186733.980006024,High,Frequent,Winner
2025-04-02,0x2c229d22b100a7beb69122eed721cee9b24011dd,Fear,1.1031579999999999,6,0.3333333333333333,395.24,1.0401666666666667,Low,Infrequent,Winner
2025-04-02,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Fear,93.006465,4,0.75,405.9275,-3488.8175,Low,Infrequent,Winner
2025-04-02,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,Fear,444.205198,16,0.625,37473.885625,-1.13022375,Low,Infrequent,Winner
2025-04-02,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Fear,0.0,1,0.0,19999.7,0.0,Low,Infrequent,Loser
2025-04-02,0x6d6a4b953f202f8df5bed40692e7fd865318264a,Fear,234.497751,34,0.2647058823529412,1120.655,-418.7635874197059,Low,Frequent,Winner
2025-04-02,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Fear,90.98474,11,0.8181818181818182,2925.4536363636366,-792836.3636363636,Low,Infrequent,Winner
2025-04-02,0x8170715b3b381dffb7062c0298972d4727a0a63b,Fear,8045.056928,7,1.0,2142.8557142857144,-500925.67142857146,Low,Infrequent,Winner
2025-04-02,0xbaaaf6571ab7d571043ff1e313a9609a10637864,Fear,188114.980392,743,1.0,3804.6953432032305,97682.5297577389,High,Frequent,Winner
2025-04-02,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Fear,2676.6850000000004,66,0.9393939393939394,2821.9739393939394,-50386.41344257576,Low,Frequent,Winner
2025-04-02,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Fear,1842.839943,118,0.6440677966101694,991.0424576271186,675.8687288135593,High,Frequent,Winner
2025-04-03,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,Fear,0.0,1,0.0,54768.6,0.00362911,Low,Infrequent,Loser
2025-04-03,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,149.51234499999998,85,0.11764705882352941,453.3190588235294,264708.42209058825,High,Frequent,Winner
2025-04-03,0x2c229d22b100a7beb69122eed721cee9b24011dd,Fear,160.127816,26,0.7307692307692307,739.3319230769231,730063.2692307692,High,Infrequent,Winner
2025-04-03,0x39cef799f8b69da1995852eea189df24eb5cae3c,Fear,0.0,142,0.0,4742.898943661972,-203.8279838028169,Low,Frequent,Loser
2025-04-03,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Fear,7.052034,14,0.14285714285714285,635.2357142857143,607.0760182857142,High,Infrequent,Winner
2025-04-03,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,Fear,0.0,60,0.0,16666.611,3067.0821666666666,High,Frequent,Loser
2025-04-03,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Fear,0.0,9,0.0,31104.344444444443,1.8568955555555557,Low,Infrequent,Loser
2025-04-03,0x513b8629fe877bb581bf244e326a047b249c4ff1,Fear,0.0,49,0.0,2260.9597959183675,15614.907551020407,High,Frequent,Loser
2025-04-03,0x6d6a4b953f202f8df5bed40692e7fd865318264a,Fear,298.031364,20,0.25,922.9384999999999,-298.80015004700005,Low,Infrequent,Winner
2025-04-03,0x8170715b3b381dffb7062c0298972d4727a0a63b,Fear,0.0,85,0.0,5629.0912941176475,-191661.4658582353,Low,Frequent,Loser
2025-04-03,0x8477e447846c758f5a675856001ea72298fd9cb5,Fear,0.0,6,0.0,666.2016666666667,15.758333333333333,High,Infrequent,Loser
2025-04-03,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,Fear,2020.0,8,0.125,42527.5,1.01877,Low,Infrequent,Winner
2025-04-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Fear,0.0,9,0.0,5555.549999999999,1969.357777777778,High,Infrequent,Loser
2025-04-03,0xb899e522b5715391ae1d4f137653e7906c5e2115,Fear,361.071464,24,0.2916666666666667,28371.712916666667,-1601.1857825,Low,Infrequent,Winner
2025-04-03,0xbaaaf6571ab7d571043ff1e313a9609a10637864,Fear,3869.208803,937,0.5080042689434365,4677.174855923159,47754.00609391676,High,Frequent,Winner
2025-04-03,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Fear,-5862.0887760000005,12,0.0,7051.005833333334,-87824.44166666667,Low,Infrequent,Loser
2025-04-03,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Fear,-3368.876326,261,0.0,1706.5415708812259,11989.524479332951,High,Frequent,Loser
2025-04-04,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,498.73528200000004,100,0.56,280.5443,180260.2359489188,High,Frequent,Winner
2025-04-04,0x39cef799f8b69da1995852eea189df24eb5cae3c,Fear,266.39774,34,1.0,19800.740588235294,-334.92616764705883,Low,Frequent,Winner
2025-04-04,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,Fear,0.0,1,0.0,63727.4,0.0,Low,Infrequent,Loser
2025-04-04,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Fear,0.0,2,0.0,874.78,1528.5389745,High,Infrequent,Loser
2025-04-04,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,Fear,0.0,51,0.0,8264.040980392158,22960.850980392155,High,Frequent,Loser
2025-04-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Fear,4591.427138999999,21,0.6190476190476191,20216.697142857145,1.3565857142857143,Low,Infrequent,Winner
2025-04-04,0x6d6a4b953f202f8df5bed40692e7fd865318264a,Fear,392.35488599999996,60,0.15,626.296,-7012.842282612267,Low,Frequent,Winner
2025-04-04,0x8170715b3b381dffb7062c0298972d4727a0a63b,Fear,4805.345609999999,68,0.10294117647058823,932.0805882352942,-610824.3644117648,Low,Frequent,Winner
2025-04-04,0x8477e447846c758f5a675856001ea72298fd9cb5,Fear,586.623362,54,0.3148148148148148,483.5138888888889,-227.99220185185186,Low,Frequent,Winner
2025-04-04,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Fear,2242.086667,99,0.6565656565656566,1138.8816161616162,1844.7936363636363,High,Frequent,Winner
2025-04-04,0xb899e522b5715391ae1d4f137653e7906c5e2115,Fear,0.0,6,0.0,16948.606666666667,0.28588166666666665,Low,Infrequent,Loser
2025-04-04,0xbaaaf6571ab7d571043ff1e313a9609a10637864,Fear,9367.872074,318,0.6792452830188679,2198.7353773584905,10424.024559748428,High,Frequent,Winner
2025-04-04,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Fear,-43753.361578,132,0.18181818181818182,5448.201969696969,-23129.686731031816,Low,Frequent,Loser
2025-04-04,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Fear,-4513.160132,326,0.15950920245398773,1419.9448159509202,12482.073619631901,High,Frequent,Loser
2025-04-05,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,177.049662,56,0.6071428571428571,331.27535714285716,201868.29464285713,High,Frequent,Winner
2025-04-05,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,Fear,562.1943200000001,19,1.0,3383.65,0.35243269368421054,Low,Infrequent,Winner
